"","Row","Col","ControlType","ProbeName","SystematicName","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"50948",350,71,0,"A_25_P00012376","hsa-miR-151a-5p",-1.35869420356817,9.90040270491402,-4.11971085793682,0.000588468094009675,0.0178367257223787,-0.297854600606645
"22624",155,105,0,"A_25_P00014557","hsa-miR-214-5p",-1.02108568586687,6.31645747437242,-4.11786529873832,0.000590946630656093,0.0178828363760746,-0.301885504360503
"54118",372,9,0,"A_25_P00015264","hsa-miR-720",1.70477503933577,11.6890534599744,4.11566657551832,0.000593913135757975,0.0179629075987156,-0.306687728012586
"9799",67,104,0,"A_25_P00010072","hsa-let-7c",-1.63444526774444,12.3861390335966,-4.11532089729076,0.000594380880367902,0.0179673581765581,-0.307442719648011
"22120",152,35,0,"A_25_P00010053","hsa-miR-29b-3p",-2.66931105725184,10.7894285052867,-4.11414953884936,0.00059596862086096,0.0180056417183459,-0.310001063304362
"28682",196,136,0,"A_25_P00010071","hsa-let-7b-5p",-1.78046091330885,12.8097129751292,-4.11345047736075,0.000596918204417646,0.0180166701744528,-0.311527866786667
"12819",88,90,0,"A_25_P00015037","hsa-miR-320c",-1.19769545357762,11.0468599760373,-4.11340752505069,0.000596976598992914,0.0180166701744528,-0.311621677786714
"42371",291,35,0,"A_25_P00012083","hsa-miR-10b-5p",-2.54550861990051,9.97464920689266,-4.11212772587488,0.000598719145400149,0.0180498202177547,-0.314416847088888
"16620",114,109,0,"A_25_P00012176","hsa-miR-140-3p",-1.98783455020725,6.89915904684166,-4.11178115429937,0.000599191907201177,0.0180520129076519,-0.315173781160632
"5932",41,30,0,"A_25_P00012257","hsa-miR-193a-3p",-1.23043355322597,6.3922908757019,-4.11088024232393,0.000600422603501591,0.0180594725651412,-0.317141425295524
"80",1,83,1,"miRNABrightCorner30","miRNABrightCorner30",2.14748234571084,11.9601582183895,4.1105777851738,0.000600836345359303,0.0180594725651412,-0.317802007936036
"39033",268,22,0,"A_25_P00011017","hsa-miR-136-5p",-1.10008072963907,5.99245691066814,-4.1098743657132,0.000601799684385731,0.0180746310352165,-0.319338311094342
"33903",232,140,0,"A_25_P00010054","hsa-miR-29b-3p",-2.12219279093315,7.88131795319239,-4.10826411000973,0.00060401078187115,0.0181216168411064,-0.322855175475899
"7948",54,164,1,"miRNABrightCorner30","miRNABrightCorner30",1.9123334473987,11.7890249553182,4.1059955446132,0.000607139664428711,0.0181960082102902,-0.327809780394274
"52782",362,163,0,"A_25_P00010276","hsa-miR-376a-3p",-1.42811785739781,6.2065299613263,-4.10495608874763,0.000608578744747577,0.0182293891879386,-0.330079964630814
"30456",209,11,0,"A_25_P00012176","hsa-miR-140-3p",-1.91570860538488,6.89508886937103,-4.10380764765824,0.000610172689678894,0.0182673708442115,-0.332588163431258
"49252",338,131,0,"A_25_P00012138","hsa-miR-200b-3p",2.9502117757275,8.20561847290397,4.10275996701877,0.000611630439984725,0.0183012367210379,-0.334876291325023
"9093",62,133,0,"A_25_P00012375","hsa-miR-151a-5p",-1.35471273488884,7.98877642500965,-4.10149992558128,0.000613388299256247,0.0183342580498758,-0.337628201260899
"1324",9,122,0,"A_25_P00012383","hsa-miR-135b-5p",2.31377989148814,8.02894350108387,4.09846350467523,0.000617645201374239,0.0184478334135139,-0.344259636793264
"32527",223,58,0,"A_25_P00014164","hsa-miR-502-5p",-1.01763836365639,6.03296561013395,-4.09832051513894,0.000617846394211077,0.0184478334135139,-0.344571918792486
"7166",49,92,0,"A_25_P00012176","hsa-miR-140-3p",-1.88968068745586,6.92164404987895,-4.09674510396068,0.000620067426950891,0.0184924928628478,-0.348012525389365
"55936",384,48,1,"miRNABrightCorner30","miRNABrightCorner30",1.86306579307185,12.0352556829421,4.09632435088762,0.000620661963368367,0.0184924928628478,-0.348931421714967
"159",1,164,1,"miRNABrightCorner30","miRNABrightCorner30",1.98436121289842,11.6290307230321,4.09593020927131,0.000621219415705533,0.018499267233688,-0.349792198877581
"55958",384,72,1,"miRNABrightCorner30","miRNABrightCorner30",1.91510422163298,11.9876676875842,4.09527229375309,0.000622151054457543,0.0185050460454539,-0.351229036082101
"25786",177,35,0,"A_25_P00010086","hsa-let-7a-5p",-1.48650330879201,12.4746137733938,-4.09509381086846,0.000622404036037411,0.0185050460454539,-0.351618828336071
"16306",112,83,0,"A_25_P00010072","hsa-let-7c",-1.65755529402525,12.4622041099413,-4.09462864738218,0.000623063843581455,0.0185148409595329,-0.352634706488117
"3219",22,94,0,"A_25_P00010053","hsa-miR-29b-3p",-2.58107124644961,10.7980581753253,-4.09432436036611,0.000623495836670507,0.0185178593907588,-0.353299242735632
"25843",177,96,0,"A_25_P00015037","hsa-miR-320c",-1.19205244389577,11.038621183726,-4.0933861087035,0.000624829754941017,0.0185358682792728,-0.355348296598152
"38224",262,94,0,"A_25_P00013930","hsa-miR-140-5p",-1.78722452447934,6.76814852954732,-4.09296797032344,0.000625425146600974,0.0185358682792728,-0.356261468879605
"56013",384,130,1,"miRNABrightCorner30","miRNABrightCorner30",1.87230302482947,11.9300291241557,4.09121213243282,0.000627931520708591,0.0185878808320641,-0.360096023414593
"41",1,43,1,"miRNABrightCorner30","miRNABrightCorner30",2.11040331176895,11.9053564418216,4.09092660831111,0.000628340043873525,0.0185878808320641,-0.360719573337161
"608",4,160,1,"miRNABrightCorner30","miRNABrightCorner30",2.03065505168973,11.678928140532,4.09081012448548,0.000628506783540816,0.0185878808320641,-0.360973959589856
"46391",319,6,0,"A_25_P00014838","hsa-miR-30b-5p",-1.68127503953196,10.5762779310732,-4.09022931169799,0.000629338845022489,0.0185909463011636,-0.362242380702148
"4288",29,159,0,"A_25_P00012376","hsa-miR-151a-5p",-1.2888012128076,9.76019159072388,-4.09018687227903,0.000629399686230156,0.0185909463011636,-0.362335062847169
"6336",43,159,0,"A_25_P00012082","hsa-miR-10b-5p",-2.23406011701248,8.64939472809714,-4.09004327096151,0.000629605597023919,0.0185909463011636,-0.362648669219165
"11532",79,110,0,"A_25_P00010610","hsa-miR-93-5p",1.643702207412,9.18796554926789,4.08945793461167,0.000630445613527751,0.0186059473220375,-0.363926964508533
"6536",45,49,0,"A_25_P00012177","hsa-miR-140-3p",-2.3799332483573,8.14771937526845,-4.08806200204135,0.000632453456552914,0.0186455662909266,-0.36697547748259
"758",5,158,1,"miRNABrightCorner30","miRNABrightCorner30",2.01675916710911,11.7403797221969,4.08733842112142,0.000633496743304276,0.0186468967866307,-0.36855566437308
"20187",139,5,0,"A_25_P00012083","hsa-miR-10b-5p",-2.53321579453769,9.84985202838635,-4.08692241284156,0.000634097341224669,0.0186547776333834,-0.369464158437404
"55536",381,88,0,"A_25_P00010700","hsa-miR-199a-5p",-2.90982434584467,10.4000318089433,-4.08621111500156,0.000635125576666669,0.0186752244589228,-0.371017512238313
"23041",158,64,0,"A_25_P00010072","hsa-let-7c",-1.68347911630555,12.4615984568713,-4.0858303459028,0.000635676694488797,0.0186816280366702,-0.37184904505989
"51162",351,141,0,"A_25_P00010071","hsa-let-7b-5p",-1.73498165655069,12.6017986670517,-4.08421960278802,0.000638013363182497,0.0187095676230688,-0.375366607209044
"463",4,6,1,"miRNABrightCorner30","miRNABrightCorner30",2.16826648513514,11.7116058616076,4.08389607283949,0.00063848373855092,0.0187095676230688,-0.376073132678511
"13458",92,157,0,"A_25_P00012083","hsa-miR-10b-5p",-2.55814743683797,9.89612186478007,-4.08389301493576,0.000638488186050112,0.0187095676230688,-0.376079810530274
"54880",377,29,0,"A_25_P00010610","hsa-miR-93-5p",1.6680368619073,9.04132164740949,4.08337582966075,0.000639240841654459,0.0187095676230688,-0.377209238473908
"42845",294,70,0,"A_25_P00011109","hsa-miR-424-5p",-3.10214401564861,8.91784431763043,-4.08319805495924,0.000639499761178824,0.0187095676230688,-0.377597461729246
"45679",314,25,0,"A_25_P00010610","hsa-miR-93-5p",1.63731209306013,9.05975550870179,4.0831867530947,0.000639516225306429,0.0187095676230688,-0.37762214265648
"39364",270,70,0,"A_25_P00010086","hsa-let-7a-5p",-1.52745408882096,12.4741375749074,-4.08131285072646,0.000642251941298306,0.0187568357468068,-0.381714336242585
"5961",41,67,0,"A_25_P00011017","hsa-miR-136-5p",-1.05705859179571,6.00893735118477,-4.08000182054189,0.000644172892458323,0.0187933501222979,-0.384577315473764
"19264",132,117,0,"A_25_P00010977","hsa-miR-425-5p",1.32474879961661,8.21410022069529,4.07957870562677,0.000644794078882529,0.0188016854094134,-0.385501293823519
"28412",194,161,0,"A_25_P00012176","hsa-miR-140-3p",-1.91361737507694,6.91037836286837,-4.07755352989446,0.000647775621570539,0.0188493844467602,-0.389923746983449
"6830",47,49,0,"A_25_P00011110","hsa-miR-424-5p",-3.07362830125899,7.67779968784042,-4.07732593931744,0.000648111552153789,0.0188493844467602,-0.390420742048519
"9803",67,111,0,"A_25_P00012083","hsa-miR-10b-5p",-2.57281249500605,9.98667660922765,-4.07609871291241,0.000649925988118866,0.0188789010215336,-0.393100655105969
"15006",103,97,0,"A_25_P00010053","hsa-miR-29b-3p",-2.6110895675742,10.8835409890657,-4.07604877956757,0.000649999921557156,0.0188789010215336,-0.393209694918356
"12217",84,63,0,"A_25_P00012376","hsa-miR-151a-5p",-1.28015408223304,9.99485945435786,-4.07595620289357,0.000650137016836054,0.0188789010215336,-0.393411855199918
"42645",293,12,0,"A_25_P00012083","hsa-miR-10b-5p",-2.57645719304278,9.89007329713537,-4.07209999517875,0.000655873439832995,0.019035614221647,-0.401832584415468
"10460",72,32,0,"A_25_P00010072","hsa-let-7c",-1.60583114206542,12.2196061796967,-4.07183924142415,0.000656263158946199,0.0190370665010252,-0.402401980637403
"17838",122,146,0,"A_25_P00012193","hsa-miR-145-5p",-2.56864111055569,10.3804348721731,-4.07134867373354,0.000656996984274303,0.0190484940438019,-0.403473208779638
"10841",74,137,0,"A_25_P00011110","hsa-miR-424-5p",-3.02536884636585,7.69325674302398,-4.07063729671649,0.000658062573177184,0.0190519640128792,-0.405026601578791
"44544",306,26,0,"A_25_P00012082","hsa-miR-10b-5p",-2.32270816106936,8.58176077423223,-4.07024807735522,0.000658646327451128,0.0190519640128792,-0.40587651452234
"33170",227,131,0,"A_25_P00010700","hsa-miR-199a-5p",-2.93145198968415,10.4764872546933,-4.07013474695411,0.000658816398846619,0.0190519640128792,-0.406123986351593
"943",7,27,0,"A_25_P00015230","hsa-miR-1274b_v16.0",2.16426524327449,11.045828196288,4.06960814287116,0.000659607234884034,0.0190551690061035,-0.407273893343668
"15062",103,158,0,"A_25_P00012383","hsa-miR-135b-5p",2.31310902052106,7.98352580961187,4.06889113948943,0.000660685536307186,0.019070223488103,-0.408839555436867
"24472",168,42,0,"A_25_P00012193","hsa-miR-145-5p",-2.68441619161447,10.3403278028433,-4.068809184835,0.00066080890039783,0.019070223488103,-0.409018512722851
"1209",8,159,1,"miRNABrightCorner30","miRNABrightCorner30",2.09749052819503,11.7572002101414,4.06845175795207,0.000661347195286667,0.0190759352612692,-0.40979899380963
"1600",11,89,0,"A_25_P00010072","hsa-let-7c",-1.63061368190353,12.3352431169594,-4.06750136471645,0.000662780653394146,0.0191074480137971,-0.411874273979692
"39309",270,8,0,"A_25_P00010071","hsa-let-7b-5p",-1.6672081991931,12.6455207916448,-4.06488745740287,0.000666739237940116,0.01919195369857,-0.417581941835587
"23590",162,25,0,"A_25_P00010610","hsa-miR-93-5p",1.68508758931577,9.06890176488437,4.06452279263692,0.00066729337849411,0.0191980442013983,-0.418378207828881
"31499",216,44,0,"A_25_P00012138","hsa-miR-200b-3p",2.93374565009909,8.2471286791115,4.06077852134194,0.00067300990503479,0.0193525742010107,-0.426553924328263
"33869",232,102,0,"A_25_P00012193","hsa-miR-145-5p",-2.62200624727567,10.3778135605716,-4.06052869919434,0.000673393060492817,0.0193536618883382,-0.427099410420287
"18644",128,72,0,"A_25_P00010086","hsa-let-7a-5p",-1.51801827610643,12.4951486942549,-4.05909025897513,0.000675603472286917,0.0194072378271902,-0.430240223412325
"61",1,63,1,"miRNABrightCorner30","miRNABrightCorner30",2.06190398704068,11.9064834346763,4.05665184497648,0.000679367141306979,0.0194926256659734,-0.435564393530814
"5679",39,80,0,"A_25_P00013874","hsa-miR-199a-5p",-2.3505838743913,8.0168990838257,-4.05648888517165,0.000679619416017985,0.0194926256659734,-0.435920205904498
"19277",132,131,0,"A_25_P00015037","hsa-miR-320c",-1.21277775644739,10.9860058793754,-4.05625682168916,0.000679978830758287,0.0194929583585767,-0.436426901062569
"7082",48,164,1,"miRNABrightCorner30","miRNABrightCorner30",1.89646491490207,11.8160599879383,4.05576100334971,0.000680747381543176,0.0195050134208618,-0.437509484610463
"38831",266,120,0,"A_25_P00013874","hsa-miR-199a-5p",-2.25174292226387,8.08459084141559,-4.05516505806803,0.0006816722877129,0.0195215338234961,-0.438810683086557
"54333",373,77,0,"A_25_P00010126","hsa-miR-377-3p",-1.10415611005283,5.79837801376932,-4.05398745533632,0.000683503629927853,0.019563982347128,-0.441381867475862
"47151",324,41,0,"A_25_P00012083","hsa-miR-10b-5p",-2.56580549849234,9.96268525929247,-4.0518261990399,0.000686877533232042,0.0196505178521983,-0.446100709773643
"35901",246,119,0,"A_25_P00012257","hsa-miR-193a-3p",-1.26900802400975,6.37020482993291,-4.05127389874855,0.00068774239465218,0.01966522181933,-0.44730657887086
"12023",83,17,0,"A_25_P00010070","hsa-let-7b-5p",-1.7066533162995,13.2456846463125,-4.05058164826741,0.00068882794891089,0.0196761842858114,-0.448818002360142
"17508",120,105,0,"A_25_P00011017","hsa-miR-136-5p",-1.00192592798599,6.02243182081775,-4.04977036372359,0.000690102352172628,0.0196828904054142,-0.450589308717485
"12322",85,26,0,"A_25_P00010053","hsa-miR-29b-3p",-2.64555482503599,10.6462781399277,-4.04976147322463,0.000690116330858593,0.0196828904054142,-0.450608719600285
"1063",7,159,1,"miRNABrightCorner30","miRNABrightCorner30",2.13297821634763,11.7666577856142,4.04910293837801,0.000691152545892576,0.0197006720356636,-0.452046514133658
"31640",217,35,1,"hur_5_22","hur_5",-1.31732769041768,8.11210624567003,-4.04884339905686,0.000691561363307948,0.0197006720356636,-0.452613170451576
"18690",128,121,0,"A_25_P00014853","hsa-miR-381",-1.45898313594886,6.66374118579812,-4.04869555514991,0.000691794350263827,0.0197006720356636,-0.452935959904378
"43604",299,97,0,"A_25_P00012383","hsa-miR-135b-5p",2.30427005425316,7.96353332369588,4.04600490066833,0.000696048315380185,0.0198016912625214,-0.458810436156781
"16282",112,56,0,"A_25_P00012333","hsa-miR-378_v17.0",1.25822744351979,7.45095970509505,4.0457284852745,0.000696486814158994,0.0198041131469947,-0.459413923970823
"48405",332,140,0,"A_25_P00012082","hsa-miR-10b-5p",-2.29555989195065,8.5513751140146,-4.04351799790117,0.000700003450279185,0.0198839297351478,-0.464239955037044
"30730",210,157,0,"A_25_P00012138","hsa-miR-200b-3p",2.79111092614525,8.27043078090332,4.04251669825597,0.00070160225405766,0.019919248594938,-0.466426007860592
"19003",130,154,0,"A_25_P00010700","hsa-miR-199a-5p",-2.83681198304491,10.4038534791975,-4.04038552453795,0.000705017350713499,0.019985833284465,-0.471078760989906
"8829",60,164,1,"miRNABrightCorner30","miRNABrightCorner30",1.82657835530248,11.8197833297893,4.03911321282842,0.000707064098825498,0.0200235979558243,-0.473856418576029
"36707",252,45,0,"A_25_P00010071","hsa-let-7b-5p",-1.72253612763171,12.8517175387814,-4.03882882783142,0.000707522397920106,0.020026457206583,-0.474477272032336
"26325",180,132,0,"A_25_P00015230","hsa-miR-1274b_v16.0",2.04799480338824,11.0117068310733,4.03838215173707,0.000708242837212972,0.0200367297166905,-0.475452427428672
"20736",142,135,0,"A_25_P00013484","hsa-miR-29c-5p",-1.10689645774989,6.7942619866056,-4.03595785680993,0.000712165795081031,0.0201375478403236,-0.480744934003531
"55977",384,93,1,"miRNABrightCorner30","miRNABrightCorner30",1.82703549542009,11.9776455060605,4.03564316674734,0.000712676615449164,0.0201418296703141,-0.481431929692825
"46936",322,132,0,"A_25_P00010700","hsa-miR-199a-5p",-2.83318815712657,10.3904811415798,-4.0344471189961,0.000714621449610147,0.0201790061431356,-0.484042988969395
"4631",32,52,0,"A_25_P00010390","hsa-miR-30b-5p",-1.37092309221426,7.04140418672492,-4.03420774507581,0.000715011321726418,0.0201790061431356,-0.484565556473923
"47488",326,84,0,"A_25_P00010071","hsa-let-7b-5p",-1.74812821974601,12.8207132336772,-4.03372862654109,0.00071579230983787,0.0201790061431356,-0.485611497525515
"19171",132,14,0,"A_25_P00014853","hsa-miR-381",-1.47334268392864,6.50218791494812,-4.03148326858812,0.000719463760886352,0.0202542463535395,-0.490513175058209
"26568",182,72,0,"A_25_P00012376","hsa-miR-151a-5p",-1.4183843770859,10.022844973216,-4.03143344813391,0.000719545437333114,0.0202542463535395,-0.490621933385145
"36289",249,74,0,"A_25_P00013427","hsa-miR-145-3p",-1.00278302260643,6.0728191082957,-4.02961890195538,0.000722526570868128,0.0203075622556336,-0.494583065403762
"44379",304,158,0,"A_25_P00010071","hsa-let-7b-5p",-1.66919741282136,12.5805686999826,-4.02919085954569,0.000723231606841249,0.0203171890595544,-0.49551746750097
"2090",14,148,0,"A_25_P00012193","hsa-miR-145-5p",-2.54155670934271,10.3630645609091,-4.02870692968098,0.000724029525913609,0.0203294142035583,-0.496573865750243
"55995",384,112,1,"miRNABrightCorner30","miRNABrightCorner30",1.87959501330302,11.884426408215,4.02780323860131,0.000725521922058341,0.0203611169753819,-0.498546572631356
"10084",69,100,0,"A_25_P00012193","hsa-miR-145-5p",-2.69983801801164,10.3987603460651,-4.02463872669149,0.000730772265308385,0.0204777004184716,-0.505454397800307
"34642",237,159,0,"A_25_P00012258","hsa-miR-193a-3p",-1.84892267007943,8.14580759743103,-4.02319860267365,0.000733174203495093,0.0205244830472922,-0.50859798390016
"55939",384,51,1,"miRNABrightCorner30","miRNABrightCorner30",1.75662348233933,11.9069763302327,4.02274107069876,0.00073393896059289,0.0205356341025801,-0.509596702420889
"34698",238,56,0,"A_25_P00012257","hsa-miR-193a-3p",-1.3023585466939,6.34706138095877,-4.02157747391513,0.000735887494450578,0.0205491174583897,-0.512136627366406
"42165",289,125,0,"A_25_P00012258","hsa-miR-193a-3p",-1.81805136104798,8.25350910135596,-4.02130541957195,0.000736343817435696,0.0205516199722939,-0.512730469646297
"41161",282,132,1,"hur_5_23","hur_5",-1.37391851969002,7.95925259917256,-4.02095306836564,0.000736935245372105,0.0205578889455621,-0.51349958226801
"20512",141,48,0,"A_25_P00012376","hsa-miR-151a-5p",-1.35644450135067,10.0237925485781,-4.01962083939511,0.000739175718717721,0.0206101313332418,-0.516407550057849
"46960",322,158,0,"A_25_P00012074","hsa-miR-139-3p",-1.05698583003292,6.50698682229876,-4.01601298783122,0.00074527752293616,0.0207651034826841,-0.524282523716674
"35490",243,154,0,"A_25_P00012106","hsa-miR-214-3p",-2.45456342236648,8.84766308776448,-4.01293277410186,0.000750526850336593,0.0208954430204988,-0.531005585929142
"40361",277,50,0,"A_25_P00010700","hsa-miR-199a-5p",-2.94876199039054,10.4579222359038,-4.01108155002939,0.000753699516077386,0.0209556382817982,-0.535046081246716
"41250",283,70,0,"A_25_P00011017","hsa-miR-136-5p",-1.01809691425609,6.04887077930268,-4.01095204268501,0.000753921970298817,0.0209556382817982,-0.53532874211291
"11372",78,94,0,"A_25_P00010072","hsa-let-7c",-1.63403265123264,12.4412737193909,-4.01080372389482,0.000754176817612568,0.0209556382817982,-0.535652460114981
"50958",350,83,0,"A_25_P00015271","hsa-miR-320d",-1.13435255339319,11.1367781255437,-4.0107991882219,0.000754184612347209,0.0209556382817982,-0.535662359587855
"1064",7,160,1,"miRNABrightCorner30","miRNABrightCorner30",1.95807796886621,11.7059083402907,4.01033865858663,0.000754976470868967,0.0209620306672151,-0.536667500381876
"13889",95,151,0,"A_25_P00012376","hsa-miR-151a-5p",-1.31699644485384,9.79417146175683,-4.0100685633826,0.000755441273749529,0.0209620306672151,-0.537257001425312
"44280",304,45,0,"A_25_P00010610","hsa-miR-93-5p",1.62547927514757,9.10647804620736,4.00973312829017,0.000756018917932945,0.0209650293105561,-0.53798910893591
"49440",340,9,0,"A_25_P00012012","hsa-miR-29a-3p",-2.05454101837186,11.0632522436169,-4.0094637484424,0.000756483130207153,0.0209675274724677,-0.538577045039739
"55922",384,34,1,"miRNABrightCorner30","miRNABrightCorner30",1.9097608963136,12.0207970701298,4.00835760550436,0.00075839229874696,0.0210100533815989,-0.540991244891977
"55640",382,41,0,"A_25_P00012074","hsa-miR-139-3p",-1.11904148126512,6.52447785627182,-4.00726080973197,0.000760290096975864,0.0210314403726137,-0.543385017039817
"33892",232,128,0,"A_25_P00010071","hsa-let-7b-5p",-1.75283950429914,12.8578741091777,-4.00622521845767,0.000762086355824732,0.0210603618164151,-0.545645184516077
"43320",297,104,0,"A_25_P00010126","hsa-miR-377-3p",-1.00232179674029,5.76855772483685,-4.00471332474661,0.000764716404476358,0.0211079550434083,-0.548944833289883
"25431",174,130,1,"hur_5_22","hur_5",-1.3501675145656,8.15816617921866,-4.00458544643846,0.000764939274376603,0.0211079550434083,-0.549223920278938
"26068",179,19,0,"A_25_P00012177","hsa-miR-140-3p",-2.43790461514509,8.09493419597537,-4.00316902883368,0.000767412199466052,0.021149513049501,-0.552315144255668
"46990",323,28,0,"A_25_P00010610","hsa-miR-93-5p",1.68993382036726,9.07318807785738,4.00269024974541,0.000768249908823404,0.0211576402408348,-0.553360032765174
"6916",47,147,0,"A_25_P00013930","hsa-miR-140-5p",-1.71391092847338,6.75205955670069,-4.00129984280101,0.000770687866114998,0.0212104272657748,-0.556394429483396
"45",1,47,1,"miRNABrightCorner30","miRNABrightCorner30",2.22621041750633,11.9356752434003,4.00116565269183,0.000770923566133455,0.0212104272657748,-0.556687280931638
"33959",233,37,0,"A_25_P00010071","hsa-let-7b-5p",-1.67838428576378,12.8466486558198,-3.99981475057383,0.000773300399345437,0.0212172697151998,-0.559635415216004
"20795",143,33,0,"A_25_P00010610","hsa-miR-93-5p",1.64175292159866,9.14029645402853,3.99952735871701,0.00077380699391728,0.0212172697151998,-0.5602625977726
"7966",55,22,0,"A_25_P00010070","hsa-let-7b-5p",-1.61448877458613,13.273353995655,-3.99908799657931,0.000774582113401037,0.0212277163635441,-0.56122142513424
"53010",364,82,0,"A_25_P00012082","hsa-miR-10b-5p",-2.3366495405091,8.67436897886245,-3.99739029358539,0.000777584498552671,0.0212739380102094,-0.564926307415938
"56024",384,141,1,"miRNABrightCorner30","miRNABrightCorner30",1.78667926985837,11.8690674751181,3.99727598129673,0.000777787077705357,0.0212739380102094,-0.565175767624506
"15274",105,69,0,"A_25_P00012138","hsa-miR-200b-3p",2.85205198200006,8.29546154376762,3.99640380908774,0.000779334442451717,0.0212825849889401,-0.567079071932183
"47387",325,136,0,"A_25_P00012193","hsa-miR-145-5p",-2.63270462844057,10.3583212673664,-3.99624180159926,0.000779622207235278,0.0212825849889401,-0.567432611950575
"34991",240,75,0,"A_25_P00010700","hsa-miR-199a-5p",-2.94423317687255,10.4799921985505,-3.99270088454184,0.000785938369429057,0.0214132863277988,-0.575159599694165
"40510",278,54,0,"A_25_P00011017","hsa-miR-136-5p",-1.08965170084958,6.00768322222333,-3.99183597955523,0.000787488922452427,0.0214319561648102,-0.577046947909544
"41828",287,69,1,"hur_5_23","hur_5",-1.40242656743821,8.01447137551755,-3.99167890049846,0.000787770853249394,0.0214319561648102,-0.57738971520789
"17380",119,129,0,"A_25_P00012258","hsa-miR-193a-3p",-1.77499032452102,8.27045800697473,-3.99112787142373,0.000788760657746918,0.0214394784037966,-0.578592128719814
"39513",271,76,0,"A_25_P00015271","hsa-miR-320d",-1.13043270521746,11.2277455261458,-3.99088629563007,0.00078919498870588,0.0214394784037966,-0.579119274543779
"49409",339,139,1,"hur_5_23","hur_5",-1.25046052711801,8.00664225505773,-3.99061494420593,0.00078968313890515,0.021440535727511,-0.579711392427091
"34619",237,132,0,"A_25_P00010610","hsa-miR-93-5p",1.622988530583,9.16977069926823,3.99043943074005,0.000789999041419426,0.021440535727511,-0.580094380629428
"26076",179,27,0,"A_25_P00010054","hsa-miR-29b-3p",-2.11804797872779,7.8668854279992,-3.98988785678947,0.000790992629675519,0.0214467300133211,-0.581297965934395
"52788",363,5,0,"A_25_P00012258","hsa-miR-193a-3p",-1.82731575876922,8.08610429660128,-3.98945836021372,0.000791767177423356,0.0214573499475409,-0.582235161807305
"18963",130,109,0,"A_25_P00012138","hsa-miR-200b-3p",2.86312625516377,8.31392827024196,3.98885290576439,0.000792860334209376,0.0214662147683238,-0.583556303886973
"32511",223,41,0,"A_25_P00012383","hsa-miR-135b-5p",2.33146869301735,7.94208226946704,3.98830707059846,0.000793847141976745,0.0214825539473417,-0.584747344713094
"11087",76,83,0,"A_25_P00014853","hsa-miR-381",-1.62709121232716,6.5837949200121,-3.98785875937165,0.000794658556748342,0.0214889155156389,-0.585725577526802
"56022",384,139,1,"miRNABrightCorner30","miRNABrightCorner30",1.85684675254008,11.8821892993045,3.98739915465139,0.000795491273556402,0.0214959078761789,-0.586728447850227
"55935",384,47,1,"miRNABrightCorner30","miRNABrightCorner30",1.97036041707502,12.0203609095742,3.98636081263406,0.00079737576885556,0.0215364470312005,-0.588994119124775
"30699",210,119,0,"A_25_P00010547","hsa-miR-141-3p",4.80378588664158,9.77606550978547,3.98526260562997,0.000799373774583361,0.0215800114753131,-0.591390386024349
"56008",384,125,1,"miRNABrightCorner30","miRNABrightCorner30",1.76626425524386,11.9156586230325,3.98466894566532,0.000800455925633586,0.0215988213270143,-0.592685727794407
"55269",379,127,0,"A_25_P00010072","hsa-let-7c",-1.60379913067817,12.1710130914447,-3.98221328927962,0.000804947804113278,0.0216745413465725,-0.598043771629364
"40707",279,119,0,"A_25_P00012138","hsa-miR-200b-3p",2.91547632386728,8.28069735964593,3.98196230550989,0.000805408320966382,0.0216745413465725,-0.598591388989856
"3289",23,9,0,"A_25_P00010054","hsa-miR-29b-3p",-2.09474525228756,7.8190256915916,-3.98186737573956,0.000805582571281681,0.0216745413465725,-0.598798514260032
"44176",303,91,0,"A_25_P00010054","hsa-miR-29b-3p",-2.25700074925968,7.79242157610031,-3.98150226502019,0.00080625310943916,0.0216821733519234,-0.59959513943557
"2896",20,60,0,"A_25_P00012633","hsa-miR-500a-5p",-1.06250620180426,6.99614923867722,-3.9769478921139,0.000814664444020544,0.0218873701345577,-0.609531902159729
"19162",131,164,0,"A_25_P00015271","hsa-miR-320d",-1.1042148495897,10.8986353769217,-3.97588464393765,0.000816640731385456,0.021908957946274,-0.611851623592837
"14916",102,164,1,"miRNABrightCorner30","miRNABrightCorner30",1.82023541914628,11.8375064682578,3.97402185311597,0.000820114718434627,0.021991631234426,-0.615915657084269
"309",3,6,1,"miRNABrightCorner30","miRNABrightCorner30",2.1637297035462,11.6957452248623,3.97373288152787,0.000820654955110592,0.0219955936414242,-0.616546095131461
"7357",50,150,0,"A_25_P00012333","hsa-miR-378_v17.0",1.16183837511601,7.41787579680497,3.97320023716715,0.000821651674639685,0.022011781287527,-0.617708138489286
"36123",248,49,0,"A_25_P00012257","hsa-miR-193a-3p",-1.25195414998104,6.33429465525701,-3.97191230012079,0.000824066754870959,0.0220553950381987,-0.620517933147109
"13830",95,79,0,"A_25_P00010072","hsa-let-7c",-1.62521978057556,12.4738802597808,-3.97063158250758,0.000826475338491805,0.0221093001768185,-0.62331193159204
"55961",384,76,1,"miRNABrightCorner30","miRNABrightCorner30",1.93159849105667,12.0299614485733,3.97005429279853,0.000827563320428734,0.0221278429055859,-0.62457132488978
