"","Row","Col","ControlType","ProbeName","SystematicName","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"54118",372,9,0,"A_25_P00015264","hsa-miR-720",1.61732009380911,11.6890534599744,3.90453291397194,0.000960827254203186,0.0325280573652372,-0.673878006353363
"33342",228,163,0,"A_25_P00010472","hsa-miR-99a-5p",-2.47850241379102,9.06601909900972,-3.90392572431716,0.000962157544796264,0.0325280573652372,-0.675178457889541
"29200",200,65,0,"A_25_P00011068","hsa-miR-107",1.36350338747068,8.69715928351311,3.90341401512214,0.000963280075561906,0.0325280573652372,-0.676274405075131
"15769",108,134,0,"A_25_P00010995","hsa-miR-210",1.87440563292289,9.06101288446152,3.90297837761564,0.000964236759312493,0.0325280573652372,-0.677207420402731
"50750",349,20,0,"A_25_P00010995","hsa-miR-210",1.90415721025802,8.9824895500657,3.90280141588643,0.000964625647875276,0.0325280573652372,-0.67758642196115
"8803",60,137,0,"A_25_P00015230","hsa-miR-1274b_v16.0",2.01257599313715,11.0301081810806,3.9026975911498,0.000964853884530994,0.0325280573652372,-0.6778087844985
"34589",237,99,0,"A_25_P00011018","hsa-miR-136-5p",-1.73053600310694,6.58034787282037,-3.90109681118725,0.000968379692838887,0.0325761533646234,-0.681237150565702
"51132",351,108,0,"A_25_P00011068","hsa-miR-107",1.29416725319793,8.63486961564718,3.89980785351757,0.000971228043373459,0.0325964966682938,-0.683997634872815
"50757",349,29,0,"A_25_P00011069","hsa-miR-107",1.32043882487734,10.3722944466096,3.89977040418242,0.000971310924203316,0.0325964966682938,-0.684077837135996
"18993",130,143,0,"A_25_P00011069","hsa-miR-107",1.29428379430336,10.3779766062816,3.89901329640185,0.000972988029424274,0.0326258521075852,-0.685699265426827
"10501",72,78,0,"A_25_P00011102","hsa-miR-15b-5p",2.26652127402076,10.1706324060704,3.89746156535609,0.000976434383802445,0.0326706200631786,-0.689022410232194
"41367",284,38,0,"A_25_P00011101","hsa-miR-15b-5p",2.07558620727723,10.9532593037492,3.89709773951384,0.000977244193912304,0.0326782062074112,-0.689801558916787
"51070",351,42,0,"A_25_P00014589","hsa-miR-125b-2-3p",-1.03389122876726,6.44133553011764,-3.89486320847057,0.000982232581236259,0.0328035824516699,-0.694586812623972
"20162",138,141,0,"A_25_P00010995","hsa-miR-210",1.87276971308479,9.03262749567179,3.8944661699055,0.000983121590024595,0.0328035824516699,-0.69543705529637
"1860",13,56,0,"A_25_P00011109","hsa-miR-424-5p",-2.83649866202778,8.78242634747288,-3.89374060431687,0.000984748279442586,0.0328050202363836,-0.696990812985709
"42761",293,145,0,"A_25_P00012106","hsa-miR-214-3p",-2.54238565216414,8.86679296995793,-3.89354210530599,0.000985193774355483,0.0328050202363836,-0.697415884495586
"22981",158,3,0,"A_25_P00012332","hsa-miR-378_v17.0",1.09378953252483,6.65416951065348,3.89334131717955,0.000985644611482399,0.0328050202363836,-0.697845856713552
"23801",163,106,0,"A_25_P00010677","hsa-miR-24-3p",1.60673686638706,10.737487857298,3.89313417333855,0.000986109935195093,0.0328050202363836,-0.698289437861942
"1556",11,41,0,"A_25_P00015774","hsa-miR-4286",1.56889661449399,11.4070394701706,3.89304751264392,0.000986304673083762,0.0328050202363836,-0.698475014061337
"18153",125,16,0,"A_25_P00012106","hsa-miR-214-3p",-2.59954666643182,8.84358519075294,-3.89189398551972,0.00098890045888184,0.0328718489428078,-0.700945167434772
"37701",258,159,0,"A_25_P00010979","hsa-miR-125b-5p",-2.33276609311464,13.1624645534491,-3.89061985061876,0.000991775576819158,0.0329400026247019,-0.703673539875659
"10383",71,111,0,"A_25_P00011018","hsa-miR-136-5p",-1.76763986405897,6.52679858177773,-3.88994500123827,0.00099330177067565,0.0329400026247019,-0.705118609416066
"10106",69,127,0,"A_25_P00014864","hsa-miR-202-3p",-1.34813540704391,6.95104777003718,-3.88888471094065,0.000995704388799114,0.0330001518426124,-0.707389002211529
"47023",323,64,0,"A_25_P00010996","hsa-miR-210",1.73758829588195,8.2963917499178,3.88509761837827,0.00100433340529421,0.0332234429235213,-0.71549798008926
"30017",206,4,0,"A_25_P00010683","hsa-miR-30d-5p",1.22906757051417,9.29662939265082,3.88471757899756,0.00100520344835027,0.0332234429235213,-0.716311699934709
"32882",225,126,0,"A_25_P00010475","hsa-miR-100-5p",-2.25493027744914,8.66073739455335,-3.88462926472218,0.00100540573831797,0.0332234429235213,-0.716500793018309
"8632",59,106,0,"A_25_P00012106","hsa-miR-214-3p",-2.56476089603528,8.97640514237658,-3.88315371127089,0.00100879161325657,0.0332853277180136,-0.719660118822119
"32196",221,10,0,"A_25_P00011017","hsa-miR-136-5p",-1.07820676689901,5.99336533148869,-3.88283846151665,0.00100951647455907,0.0332853277180136,-0.720335094582021
"55021",378,17,0,"A_25_P00010548","hsa-miR-141-3p",3.3214535273872,8.0776968730765,3.88277861104205,0.00100965414889414,0.0332853277180136,-0.720463239016169
"46564",320,42,0,"A_25_P00011068","hsa-miR-107",1.34204912976114,8.64719091243367,3.88169541771997,0.00101214906499249,0.0333442045528137,-0.722782417864254
"51649",355,27,0,"A_25_P00011068","hsa-miR-107",1.27901538538363,8.61369953050395,3.88148691795821,0.00101263000765272,0.0333442045528137,-0.723228823259253
"42539",292,58,0,"A_25_P00014864","hsa-miR-202-3p",-1.41099113783248,7.01230124417012,-3.88069482634072,0.00101445919133662,0.0333848214440809,-0.72492470620185
"21007",144,101,0,"A_25_P00015774","hsa-miR-4286",1.58894893607239,11.4479907673717,3.87946078933769,0.00101731553646984,0.0334591736654434,-0.727566760223474
"10104",69,124,0,"A_25_P00011101","hsa-miR-15b-5p",2.08968068160124,10.9193460489171,3.87713918888589,0.00102271096646605,0.0335775122464107,-0.732537130225862
"48797",335,92,0,"A_25_P00014045","hsa-miR-425-5p",1.38583252998798,7.2151916219906,3.87474514582358,0.00102830466364064,0.0337019336661263,-0.737662400451143
"48745",335,34,0,"A_25_P00011068","hsa-miR-107",1.29485069239686,8.63947414981323,3.87419448934403,0.00102959558898856,0.0337245208587229,-0.738841241414269
"14979",103,69,0,"A_25_P00015230","hsa-miR-1274b_v16.0",1.9982275046374,11.0611315603985,3.87384844838228,0.00103040765359174,0.033731405688023,-0.739582037720757
"40876",280,147,0,"A_25_P00011110","hsa-miR-424-5p",-2.78433040372433,7.66611442534709,-3.8732103484346,0.00103190677802908,0.0337607609269479,-0.740948056038457
"48073",330,92,0,"A_25_P00015230","hsa-miR-1274b_v16.0",1.93970615469019,11.0169765175992,3.87117515818211,0.00103670272222874,0.0338978806094444,-0.745304812858012
"35947",247,8,0,"A_25_P00012107","hsa-miR-214-3p",-2.69288777663604,9.94174446941658,-3.87028169724551,0.00103881519036185,0.0339471478301104,-0.747217409550151
"52148",358,110,0,"A_25_P00011110","hsa-miR-424-5p",-2.88553766813956,7.64039972358572,-3.86960424075047,0.00104041980766541,0.0339657137988654,-0.748667595161779
"14779",102,8,0,"A_25_P00013173","hsa-miR-21-3p",1.03123133873335,6.78540627716347,3.86953015536021,0.00104059543559796,0.0339657137988654,-0.748826183790543
"46721",321,53,0,"A_25_P00015774","hsa-miR-4286",1.51691497571347,11.399572436111,3.86925238609756,0.00104125418297604,0.0339674327303314,-0.749420780342282
"41374",284,45,0,"A_25_P00011068","hsa-miR-107",1.31488302082222,8.65458892210524,3.86701825707958,0.00104656771588472,0.0341209081262615,-0.754203086125995
"8175",56,88,0,"A_25_P00010995","hsa-miR-210",1.94805073249224,9.08833565565572,3.86434196103703,0.00105296850168747,0.0343096318073095,-0.75993164389766
"19095",131,90,0,"A_25_P00011018","hsa-miR-136-5p",-1.7222310159988,6.5575318743285,-3.8632978468834,0.00105547624374215,0.0343713600257322,-0.762166478603131
"20382",140,70,0,"A_25_P00014864","hsa-miR-202-3p",-1.38149349809076,7.04372354337549,-3.86288163255645,0.00105647756300972,0.0343839886999518,-0.763057337722325
"50708",348,136,0,"A_25_P00011110","hsa-miR-424-5p",-2.81577292725993,7.63617167213801,-3.86207673621806,0.00105841665412151,0.0344083192027044,-0.764780108153016
"2820",19,135,0,"A_25_P00010472","hsa-miR-99a-5p",-2.58871141728209,9.1116843911006,-3.86206164591316,0.00105845304234998,0.0344083192027044,-0.764812406657451
"44774",307,125,0,"A_25_P00011068","hsa-miR-107",1.2723999584913,8.62813748123289,3.86104270380214,0.00106091297281408,0.03444727112667,-0.766993277975913
"47782",328,87,0,"A_25_P00010438","hsa-miR-130b-3p",1.7082523789893,6.75522113650259,3.86098079119573,0.00106106262592089,0.03444727112667,-0.76712579008518
"34363",236,6,0,"A_25_P00010682","hsa-miR-30d-5p",1.16386078871704,9.56857216415658,3.86080187921969,0.00106149520440652,0.03444727112667,-0.767508716202167
"54820",376,128,0,"A_25_P00011724","hcmv-miR-UL70-3p",-1.37861235571715,7.2595895933538,-3.8581873777815,0.00106783672753719,0.034633010160934,-0.773104409836232
"50172",345,23,0,"A_25_P00015774","hsa-miR-4286",1.4651746659503,11.3863055158854,3.85735676130669,0.00106985930318249,0.034645352268282,-0.77488208549422
"6566",45,81,0,"A_25_P00010475","hsa-miR-100-5p",-2.19695216489941,8.61932840060907,-3.85714989356436,0.001070363626339,0.034645352268282,-0.775324817384479
"2747",19,55,0,"A_25_P00011109","hsa-miR-424-5p",-2.85242177162692,8.78874634000009,-3.85701607222833,0.00107068999587225,0.034645352268282,-0.775611216776495
"11492",79,65,0,"A_25_P00012106","hsa-miR-214-3p",-2.61594150518577,8.98361635739362,-3.85561874205918,0.00107410380325767,0.0347357608481089,-0.778601689915268
"50331",346,39,0,"A_25_P00012106","hsa-miR-214-3p",-2.54812978262887,8.90468953316188,-3.85418321772433,0.00107762222891211,0.034803375425254,-0.781673826636482
"37806",259,114,0,"A_25_P00012192","hsa-miR-145-5p",-2.47903678784872,8.59249381782507,-3.85383811723876,0.00107846977203392,0.034803375425254,-0.782412357542315
"54645",375,92,0,"A_25_P00012106","hsa-miR-214-3p",-2.56789623383741,8.88010106943149,-3.85375313122992,0.00107867859384887,0.034803375425254,-0.782594230811192
"39909",274,38,0,"A_25_P00010438","hsa-miR-130b-3p",1.59197129836319,6.7821073640453,3.85139896777427,0.00108447914189876,0.0349502869629524,-0.787632119512874
"43942",301,151,0,"A_25_P00010995","hsa-miR-210",1.86578394364607,8.90522579259617,3.84890084736998,0.00109066841747283,0.0350657103597243,-0.792977840909786
"18967",130,115,0,"A_25_P00011069","hsa-miR-107",1.29586798173828,10.4647952231266,3.84812723900792,0.00109259222296706,0.0350657103597243,-0.794633234214456
"38138",261,162,0,"A_25_P00014853","hsa-miR-381",-1.28405932748811,6.43571834649873,-3.84797656650842,0.00109296730815466,0.0350657103597243,-0.794955645596461
"4899",34,22,0,"A_25_P00011110","hsa-miR-424-5p",-2.76505679557152,7.60035413931064,-3.84535755110194,0.00109950765701663,0.0352501144602868,-0.800559713426238
"47861",329,16,0,"A_25_P00011102","hsa-miR-15b-5p",2.25638164091477,10.015473852643,3.84505532825576,0.00110026489176619,0.0352501144602868,-0.801206380760931
"39865",273,152,0,"A_25_P00010472","hsa-miR-99a-5p",-2.49001983568904,9.02319194639999,-3.84390467254356,0.00110315268048627,0.0352882927084317,-0.803668409846795
"48761",335,52,0,"A_25_P00010475","hsa-miR-100-5p",-2.21198377309884,8.56505928524416,-3.84278223156255,0.00110597694091922,0.0353584550352975,-0.806070017775379
"33680",231,51,0,"A_25_P00010979","hsa-miR-125b-5p",-2.48646151601329,13.3420840439517,-3.84208860051299,0.00110772584277006,0.0353816285282174,-0.807554106100956
"51881",356,126,0,"A_25_P00010133","hsa-miR-148b-3p",1.04292978204046,7.17374988575081,3.84016588868327,0.00111258814377893,0.0355090489350492,-0.811667826282407
"12041",83,35,0,"A_25_P00011110","hsa-miR-424-5p",-2.88191459455073,7.68329975502149,-3.83896287104757,0.00111564124381005,0.0355459264349286,-0.814241655476684
"46897",322,89,0,"A_25_P00014853","hsa-miR-381",-1.41457882886888,6.5957369880959,-3.8383518562357,0.00111719511609675,0.0355601680067262,-0.815548885423027
"31458",215,164,0,"A_25_P00011110","hsa-miR-424-5p",-2.80753753759054,7.62956504614687,-3.83708333825151,0.00112042797866642,0.0356374946858007,-0.81826275577766
